Date Added,Entity Name,Website,Location,Description,Lat,Lng,Image URL,Funding,Entity Type,Entity Category,Company Type,Country,Has Vehicles?
11/24/25,TPG Rise Fund,https://www.tpg.com/platforms/impact/the-rise-funds,"San Francisco, CA","The Rise Funds, founded in 2016, invest in growth-stage, mission-driven companies that generate positive societal impact while delivering strong financial returns. Leveraging TPG’s global network, impact analytics, and strategic expertise, the funds support nearly 100 portfolio companies across industries to achieve meaningful outcomes.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9dtsMASrxGuWpzEbND8tm0Zea1KJOF2iUwn5r,,investor,,,USA,
12/2/25,Ocean Power Technologies,https://oceanpowertechnologies.com/,"Monroe Township, NJ","OPT provides intelligent maritime solutions and services that enable safer, cleaner, and more productive ocean operations for the defense and security, oil and gas, science and research, and offshore wind markets.",40.3209,-74.4522,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9E2zw9o5MwIGCx7cUiPElg4ZNay9uQDAn3kLs,,company,usv platform,Mid-Tier,USA,TRUE
12/2/25,Sofar Ocean,https://www.sofarocean.com/,"San Francisco, CA","Sofar Ocean is the leading ocean intelligence platform, closing the data gap for better predictability and outcomes. We’ve built the world’s largest real-time ocean network, turning billions of measurements into insights trusted by scientists, governments, and shipping fleets. Our technology makes the ocean more predictable and sustainable, helping customers save costs, cut emissions, and unlock insights that were once out of reach.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9uZIqaYkg62iVvKWrHyC3U1s5Bmpa4fbc9eJF,,company,usv platform,Mid-Tier,USA,
12/2/25,Ulysses Ecosystem Engineering,https://www.ulysses.inc/,"San Francisco, CA","Ulysses is a technology company on a mission to steward the ocean for an abundant future. Our oceans are in trouble; we’ve neglected them, and we allow bad actors to misuse them. Ulysses builds and operates networks of autonomous vehicles to keep our oceans safe, healthy and prosperous. We're developing autonomous underwater drones, robotics, and AI systems to solve critical problems in ocean conservation, offshore infrastructure, and maritime security. We are a seed-stage company backed by top VCs like Lowercarbon Capital, Superorganism and ReGen Ventures.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9sfkWqznDlpTvANngIt8jBRQ5faE2c6wLheoW,,company,usv platform,Startup,USA,
12/2/25,Eureka Naval Craft,https://www.eureka.navy,"Houston, TX","Eureka Naval Craft is a U.S. based maritime and defense innovation company. Eureka’s suite of groundbreaking non-ITAR next-generation naval defense and coast guard vessels, designed with ESNA Naval Architect’s advanced Surface Effect Ship (SES) technology, deliver high-speed, multi-role capabilities - leveraging proven innovations from the offshore energy sector.",29.7589382,-95.3676974,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9IaA1TSKZhEaBvXqrdcsnUQbVGi3ozJSpCR72,,company,usv platform,Startup,USA,TRUE
12/2/25,TacOps,https://www.tacopsmaritime.com,"Tampa, FL","TacOps Maritime Systems builds low-visibility, high-performance USVs built for the Department of War and allied Nations.",27.9517,-82.4588,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9SFKzS6vNfBYn0XSJZrqgtC4Pvb5kQIxUEL2h,,company,usv platform,Startup,USA,
12/2/25,Bristlemouth,https://www.bristlemouth.org/,,"Bristlemouth is an open standard delivering plug-and-play hardware interfaces for marine applications. It ushers in a new era of ocean innovation by accelerating the development of scalable ocean sensing systems and applications. By closing the ocean data gap at a rapid pace, Bristlemouth significantly impacts climate understanding, coastal resilience, and every major ocean industry.",,,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9MeWKpsVf29VYhcAqo4DuQiJxLTybge06RCHd,,partner,framework,,,
12/2/25,Surfbee,https://surfbee.io,"East Albury, Australia","Founded in 2016 as a Firetail Robotics Australia venture, Surfbee has emerged as a leader in innovative unmanned marine and aquatic robotic solutions. Our mission is to revolutionize the water sector with cost-effective, adaptable tools designed for various water measurements.",-36.0836038,146.9301371,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9bvP4x5pYiXx1jKWksG90v3rodDtT4zL6nyw7,,company,usv platform,Mid-Tier,Australia,TRUE
12/2/25,Danu Venture Group,https://danuvg.com/,"New York, NY",Danu Venture Group is a General Partnership that identifies and creates early-stage investment opportunities.,40.7127281,-74.0060152,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9bHBZKxpYiXx1jKWksG90v3rodDtT4zL6nyw7,,investor,,,USA,
12/2/25,Seafloor Systems,www.seafloorsystems.com,"Shingle Springs, CA","Seafloor Systems, Inc. provides total solutions for the hydrographic survey industry. We carry a full spectrum of equipment, software, and personnel to ensure the success of our customers. Specializing in the geophysical sector, we support survey companies worldwide. We develop, manufacture, and sell turnkey, portable solutions.",38.671387,-120.9405447,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9WfpsDEA1Aj6qipCozhZ8TswruWDQOfJmBxlY,,company,usv platform,Mid-Tier,USA,
12/2/25,"NSWC Carderock, Det Norfolk",https://www.navsea.navy.mil/Home/Warfare-Centers/NSWC-Carderock/Who-We-Are/Norfolk-Virginia/,"West Bethesda, MD","Naval Surface Warfare Center Carderock Division (NSWCCD) consists of approximately 3,200 scientists, engineers and support personnel working in more than 40 disciplines ranging from fundamental science to applied/in-service engineering. We are the Navy's experts for maritime technology and currently house world-class facilities and laboratories. As a major component and field activity of the Naval Sea Systems Command, the Carderock Division provides cradle-to-grave support for its technical products over an enormous range of scientific areas related to surface and undersea platforms.",39.0650481,-77.1842975,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9rrNzGFiRAmDMhLtW5vsSpbKPFE4c8GUoBjen,,government,military,,USA,
12/2/25,SubSeaSail,https://subseasail.com/,"San Diego, CA","SSS has 11 issued, 8 pending and 4 provisional patents related to the design and manufacture of two lines of disruptively affordable, 100% energy harvesting (wind + solar), long-duration Autonomous Undersea & Surface Vehicles (AUSVs). One is the HORUS® semi-submersible for ISR/observation and the other is the fast HERMES® trimaran for cargo/energy delivery to the harbor of shore. SSS will be taking orders for submerging HORUS in Q4 calendar 2025 for delivery beginning in Q2 2026. Contact CEO Michael Jones if you are interested to know more",32.7174202,-117.162772,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9vP0gvAWyO1bT5gvD7icLBZVz4xRA3oCKj8Jp,,company,usv platform,Startup,USA,
12/2/25,401 Tech Bridge,https://www.401techbridge.org,"Middletown, RI","Our mission is to be the intersection between businesses, government agencies and programs, and academic institutions, accelerating the development of new technologies in the blue economy (blue tech), and stimulating economic growth for the state of Rhode Island.",41.5524601,-71.2704553,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9al1EKtYNGFgVJsw0xbPjSHfyBmc1Dv8kMaYO,,partner,non-profit/association,,USA,
12/2/25,Sea.AI,https://www.SEA.AI,"Linz, Austria",SEA.AI (formerly known as OSCAR) combines optical sensors and artificial intelligence to detect floating objects on your course. SEA.AI automatically assesses the risk of collision in real time and warns you of any potential danger. SEA.AI significantly enhances your safety and that of your crew.,48.3059078,14.286198,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9raPNgyiRAmDMhLtW5vsSpbKPFE4c8GUoBjen,,company,autonomy provider,Startup,Austria,
12/2/25,Fathom Robotics,https://www.fathomrobotics.net,"Portland, ME","Fathom Robotics provides turnkey operations, maintenance, and piloting support for maritime autonomous systems, ensuring mission-ready performance through standardized, safe, and environmentally responsible procedures. They also deliver high-fidelity threat-replication services using modified uncrewed vessels to help military and test-range customers train, evaluate tactics, and strengthen readiness against emerging autonomous threats.",43.6573605,-70.2586618,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9D1a191PFHPydTYRlvfXViMua2E7mGQIW0rJo,,company,autonomy provider,Startup,USA,
12/2/25,The Whiskey Project Group,https://www.thewhiskeyprojectgroup.us/,"Edenton, NC","Since its origins, The Whiskey Project Group has emerged as a leader in the maritime industry, recognised for its expertise in naval architecture and engineering innovative, purpose-built watercraft. Backed by a network of expert marine technology partners, we seamlessly integrate international maritime special operations acumen with over 50 years of business excellence in maritime design, engineering, and manufacturing across Australia, New Zealand and the United States of America",36.057938,-76.6077213,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9M1y4nBVf29VYhcAqo4DuQiJxLTybge06RCHd,,company,usv integrator,Mid-Tier,USA,
12/2/25,The Marvin Group,https://marvingroup.com/,"Inglewood, CA","The Marvin Group is a vertically integrated aerospace and defense manufacturer based in Southern California, comprising Marvin Engineering Co., Marvin Test Solutions, and Marvin Land Systems. Together, these units deliver advanced aircraft armament equipment, high-reliability test systems, and customized power and thermal management solutions for air, land, and maritime platforms, supporting major programs like the F-35 and M1A2 Abrams with innovative, mission-ready technologies.",33.9562003,-118.353132,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9ixtTEhAeSBIz1rRXYm2e3Wb5EZxqaGvVs86c,,company,component manufacturer,Mid-Tier,USA,
12/2/25,Edge Defence Pty Ltd,https://www.edge-defence.com,"Auckland, New Zealand","We are a 100% New Zealand owned and operated company specialising in advanced mission crititical solutions for the Defence sector. Our expertise spans requirements development, design & integration, supply and through life support ensuring operational readiness across all theatres of modern Defence.",-36.852095,174.7631803,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9Pz3K9RfdJbi8IykUfHBTSX6KpFOGsMho720e,,company,usv platform,Startup,New Zealand,
12/9/25,Maritime Robotics,https://www.maritimerobotics.com/,"Trondheim, Norway","We are a global leader and pioneer in advanced maritime drones (USVs) and maritime autonomy. Since our inception in 2005, we have experienced significant growth, especially in the last two years. Our core technology, the Autonomous Navigation System (ANS), enables safe and efficient remote-controlled and autonomous operations at sea.",63.43457,10.39844,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9emtvbkz9alJBiI8fnuTxQWOU4w5AqkbZ1rzE,,company,usv platform,Startup,Norway,TRUE
12/9/25,Open Ocean Robotics,https://www.openoceanrobotics.com/,"Victoria, Canada","Open Ocean Robotics builds solar-powered uncrewed surface vehicles that enable safe, autonomous, and emission-free ocean monitoring. Our DataXplorer™ USV collects real-time environmental and maritime data using advanced sensors and AI-driven analytics. We’ve supported missions with the US Navy for maritime surveillance and conducted environmental monitoring for marine mammal protection and illegal fishing enforcement.",48.4284,-123.3656,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9CnSt6T1B0PivhpDZa2etw6EogA93kjGQWf7z,,company,usv platform,Startup,Canada,TRUE
12/9/25,VR Industries,https://vrindustries.com/blue-economy/,"Warwick, RI","VR Industries is a Rhode Island-based, full-service electronics manufacturing company with over 40 years of experience delivering high-quality engineering, prototyping, and production solutions. The company specializes in printed circuit board assemblies and electronic systems for industries including defense, robotics, and marine technology. VR Industries provides end-to-end support for product development, including New Product Introduction (NPI), Design for Manufacturability (DFM), and scalable production. Their facilities maintain rigorous quality standards and certifications, ensuring reliability and performance for complex, high-precision electronics. This combination of design expertise, certified manufacturing processes, and rapid prototyping capabilities positions VR Industries as a strong partner for innovative projects such as unmanned surface vehicles (USVs) and other advanced marine systems.",41.6992717,-71.4586114,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9e8dXMZ9alJBiI8fnuTxQWOU4w5AqkbZ1rzEm,,company,component manufacturer,Mid-Tier,USA,
12/9/25,ACUA Ocean,https://www.ocean.tech/,"Plymouth, UK","ACUA Ocean designs and develops uncrewed surface vessels (USV) for ocean monitoring and data collection, providing a stable open ocean platform-as-a-service with the space, weight and power to deploy sensor and system payloads.",50.3714122,-4.1424451,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9GPSP0i3sscthBAfkWjX1oyeMi2ImgUESawZ6,,company,usv platform,Startup,UK,
12/9/25,Kongsberg Discovery,https://www.kongsberg.com/discovery/autonomous-and-uncrewed-solutions/sounder-usv-range/,"Horten, Norway","Kongsberg Discovery is a division of Kongsberg Gruppen (Kongsberg Gruppen ASA) focused on delivering advanced technologies for ocean exploration, mapping, monitoring, and autonomy. Its portfolio includes solutions for hydroacoustic systems (e.g., multibeam echosounders, sonar), marine robotics (AUVs, USVs, ROVs), data integration and analytics for oceanographic and subsea operations, and autonomous and remote operations to reduce risk and cost in offshore and coastal missions. Kongsberg's goal is to enable safe, efficient, and sustainable use of ocean resources through cutting-edge sensors, platforms, and software.",59.4101728,10.4437392,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9eim0QD9alJBiI8fnuTxQWOU4w5AqkbZ1rzEm,,company,usv platform,Legacy,Norway,
12/9/25,Re:Build Manufacturing,https://rebuildmanufacturing.com/,"Framingham, MA","American design, engineering, and manufacturing company spanning 13 specialized sites and with 1,100+ employees, focused on rebuilding domestic production capabilities for critical and challenging hardware. Re:Build is working extensively across the defense tech ecosystem, to include USVs, partnering to support companies in areas spanning design, prototyping, maritime battery design and build, advanced composites, precision metals, wire harnesses, and scaled production (including robotics and mfg line automation); Re:Build also has done recent internal R&D on novel material and mfg process design for USV hulls, estimating step-change impacts in production speed and reduced cost.",42.2773177,-71.4165905,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9DODMq8PFHPydTYRlvfXViMua2E7mGQIW0rJo,,company,component manufacturer,Mid-Tier,USA,
12/9/25,Zydro Marine Technologies,https://zydromarine.com/,"Newton, MA","Zydro creates building blocks for autonomy at sea. We supply hardware & software components for controls, autonomy, nautical chart data, and mission planning, to lower the cost & complexity of new USV projects.",42.3370414,-71.2092214,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9IpbCReDKZhEaBvXqrdcsnUQbVGi3ozJSpCR7,,company,autonomy provider,Startup,USA,
12/9/25,Oshen,https://oshendata.com,"Plymouth, UK","Oshen make and deploy constellations of rugged ocean robots for wide area, long duration ocean monitoring.",50.3714122,-4.1424451,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb98yIATYBqasS5WmYXDdzgKnTp70ARCGfkr4bB,,company,usv platform,Startup,USA,
12/9/25,FLANQ,https://flanqdefence.com/,"Rostock, Germany","Made in Europe for Europe, FLANQ’s intelligent marine defence solutions integrate the most advanced software into proven maritime hardware to put the latest technological progress at the heart of a safe, strong and united continent.",54.0886707,12.1400211,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9FHP83QJCPQBIa1K5ueGORXs3Zci2mF96YhjT,,company,autonomy provider,Startup,Germany,
12/9/25,Greenroom Robotics,https://greenroomrobotics.com/,"Perth, Australia","Australia's leading maritime autonomy company with defence & commercial clients in North America, Europe, Oceania and Asia.",-31.9558967,115.8605784,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9sXKcwbDlpTvANngIt8jBRQ5faE2c6wLheoWY,,company,autonomy provider,Startup,Australia,
12/9/25,StrateSea Technology,https://www.stratesea.com,"Portland, OR","StrateSea Technology provides vendor-agnostic, multi-sensor real-time situational awareness for automatic target recognition, anomaly and change detection, and more.  StrateSea is building the plug-and-play sensing autonomy layer for autonomous vehicles.",45.5202471,-122.674194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9DzlxnfPFHPydTYRlvfXViMua2E7mGQIW0rJo,,company,autonomy provider,Startup,USA,
12/9/25,OceanAero,https://www.oceanaero.com/,"Gulfport, MS","The world’s only wind and solar-powered autonomous underwater and surface vehicle (AUSV) designed for long-range, persistent ocean missions",30.3674198,-89.0928155,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9Rf0xDIZJ1ckrbl6VT3ZugpMwAeH59GNdmFxS,,company,usv platform,Startup,USA,
12/9/25,Frost Unmanned,https://FrostUnmanned.com,"Stenungsund, Sweden","We deliver your next light, efficient, and durable unmanned platforms for air and marine use. We are here to make the world go around with better unmanned platforms.",58.083333,11.916667,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9GPt2IHUsscthBAfkWjX1oyeMi2ImgUESawZ6,,company,usv platform,Startup,Sweden,
12/9/25,Cambridge Pixel,https://cambridgepixel.com/applications/uncrewed-surface-vessels/,"Royston, UK","Provider of software modules (radar and sensor processing) for USV developers, commercial and defence.  Supported USV projects for BAE Systems, HII, SEA-KIT, L3 Harris, US Navy and many more.",52.0472741,-0.0246467,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb99GPbBHDxwJ8m2Qh01UT4pOlnYjFyrDftsgRo,,company,autonomy provider,Mid-Tier,UK,
12/9/25,Oxe Marine,https://Oxemarine.com,"Ängelholm, Sweden","OXE Marine is the company behind the world’s first high-performance diesel outboard engine, the OXE Diesel, setting new standards for durability, fuel efficiency and low emissions. Follow us and our products on our journey to making life at sea prosperous for people and planet.",56.2429224,12.8619375,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9mJrEOfGRAG8zUZWykt3THjc5vFrYwpL7f2EK,,company,component manufacturer,Mid-Tier,Sweden,
12/9/25,DEMCON unmanned systems,https://demcon-unmanned.nl/,"Scheveningen, Netherlands","DEMCON Unmanned Systems is a leading Dutch high-tech shipbuilder specialized in Uncrewed Surface Vessels (USVs). Delivering turnkey vessels, designed and built according to customer specifications.",52.1067449,4.2736937,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9RoPhfIZJ1ckrbl6VT3ZugpMwAeH59GNdmFxS,,company,usv platform,Startup,Netherlands,
12/9/25,Royal3D,https://www.royal3d.nl/aqua-drone,"Rotterdam, Netherlands","Royal3D is a leader in advanced 3D printing and additive manufacturing, specializing in the maritime industry, with extensive experience in architecture, urban design, heavy industry, and interior/exterior applications of 3D printing. Combining cutting-edge technology with engineering expertise, we deliver innovative, high-performance, and sustainable solutions tailored to diverse industries.",51.9244424,4.47775,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9IrvMS9KZhEaBvXqrdcsnUQbVGi3ozJSpCR72,,company,component manufacturer,Mid-Tier,Netherlands,
12/9/25,Marine Technology Society,https://www.mtsociety.org,"Washington, DC","MTS is the leading international community of ocean engineers, technologists, policy-makers, and educators, promoting awareness, understanding, advancement and application of marine technology. Join us, share research, and connect with leaders in the field.",38.8950368,-77.0365427,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9W6ToQ7A1Aj6qipCozhZ8TswruWDQOfJmBxlY,,partner,non-profit/association,,USA,
12/9/25,The USV Group,https://www.theusvgroup.com,"Exeter, UK","The USV Group provides consultancy services to support business's adopt USV technology from concept to commercial operation. With global operational experience and an international network of partners, we are confident we can provide guidance on the right solution for your needs.",50.7256138,-3.5269209,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9vHRa3LWyO1bT5gvD7icLBZVz4xRA3oCKj8Jp,,partner,,,UK,
12/9/25,Iridium,https://iridium.com,"McLean, VA","Globally available LEO satellite connectivity for USVs on L-band enabling BLOS C2, payload transmission and low bandwidth video. Ideal as a backup link for Starlink or other high bandwidth satellite connectivity.",38.9342888,-77.1776327,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9rHc8A9iRAmDMhLtW5vsSpbKPFE4c8GUoBjen,,company,autonomy provider,Mid-Tier,USA,
12/9/25,Macomb Community College Michigan Maritime Manufacturing,https://www.macomb.edu/programs-courses/maritime-manufacturing-training.html,"Warren, MI","The Michigan Maritime Manufacturing (M3) program is a short-term training program focused on preparing students for careers in the maritime and defense industries. It’s geared toward individuals seeking a career change, higher wages or job stability.",42.4932575,-83.0062746,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9W1h3UIA1Aj6qipCozhZ8TswruWDQOfJmBxlY,,partner,university,,USA,
12/9/25,Chance Maritime Technologies,https://www.ChanceMaritime.com,"Lafayette, LA","Chance Maritime Technologies designs, builds, and operates unmanned surface vehicles (USV) and autonomous vessels (ASV). Our focused team has over 100 years of combined experience in USV technology.",30.2262187,-92.0178202,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9JST9HuPSKyOC940B51LYtbdgifcsEHhl3FmM,,company,usv platform,Startup,USA,TRUE
12/9/25,3Sixty Professional Solutions,https://3Sixtypros.com,"Phoenixville, PA",Provide Maritime Subject Matter Expertise working in support of DoN USV efforts for 10 years.,40.1303822,-75.5149128,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9pYAwieRRnSzg7m682rl3MIj9YZ5bPAWhaBON,,partner,,,USA,
12/17/25,Robosys Automation,https://www.robosysautomation.com/,"Southampton, UK","Award Winning 🏆 Robosys Automation is a Maritime Autonomy company with offices in USA, UK, Canada and India, which develops cutting edge algorithms and software used for autonomous operations of marine vessels. We have developed the ROBOSYS VOYAGER.AI suite of software products that are extensively used in Uncrewed Surface Vessels (USVs) around the world.",50.9025349,-1.404189,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9OZACLPTMZYbpqNwmLdcnorHyf74ihz2uJeFE,,company,autonomy provider,Mid-Tier,UK,
12/17/25,MAHI,https://mahi.be/,"Antwerp, Belgium",MAHI is on a mission to simplify maritime autonomy! We're enabling USV developers and defense primes to develop USV at scale and speed with the most open and modular platform (hardware and software) specifically designed for USVs.,51.2211097,4.3997081,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9m3RfUhGRAG8zUZWykt3THjc5vFrYwpL7f2EK,,company,autonomy provider,Startup,Belgium,
12/17/25,Autonomous Maritime Services,https://www.autonomous-maritime-services.com/,"Waterlooville, UK","We provide USV related services such as: Network architecture design and implementation. Whether that be small point to point networks with multiple communication bearers, to full blown fleets, remote operation centres. Multi wan failover and more!",50.8797911,-1.0314789,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9i8R7NteSBIz1rRXYm2e3Wb5EZxqaGvVs86cw,,partner,,,UK,
12/17/25,Ocean Tech Hub,https://www.oceantechnologyhub.com/,"Providence, RI","The Ocean Tech Hub is a collaborative initiative that brings together government agencies, academic institutions, nonprofits, early- and mid-stage commercial ventures, and established companies to accelerate the commercialization of ocean and undersea technologies.",41.8239891,-71.4128343,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9Mh3jI0iVf29VYhcAqo4DuQiJxLTybge06RCH,,partner,non-profit/association,,USA,
12/17/25,TideWise,https://www.tidewise.io/,"Rio de Janeiro, Brazil","TideWise is a Brazilian company that develops, integrates, and operates intelligent robotic systems to solve demands of the naval industry, whether in a river, port or maritime context. Our mission is to accelerate the transition to a safer and more sustainable industry by aligning technology with increasing safety, reliability and significantly reducing the environmental impact and costs of maritime operations.",-22.9110137,-43.2093727,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9pqxvLxRRnSzg7m682rl3MIj9YZ5bPAWhaBON,,company,usv platform,Startup,Brazil,
12/17/25,Apeiron Labs,https://www.apeironlabs.com,"Cambridge, MA","Apeiron Labs is reimagining ocean monitoring by developing solutions to decrease the marginal cost and effort of ocean sensing by orders of magnitude.",42.3656347,-71.1040018,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9emxymZ79alJBiI8fnuTxQWOU4w5AqkbZ1rzE,,company,usv operator,Startup,USA,
12/17/25,Nautalyx,https://nautalyx.com/,"Chester, UK","At Nautalyx, we build navigational twins reflecting real-world vessel behaviour. We specialise in delivering highly accurate vessel trajectory predictions powered by AI models trained on detailed, region-specific AIS data.",53.1908873,-2.8908955,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9sN5bk1DlpTvANngIt8jBRQ5faE2c6wLheoWY,,company,autonomy provider,Startup,UK,
12/17/25,Milanion Technologies,https://milaniontech.com/,UAE,"Milanion is a leader in the design, development, and manufacture of autonomous, unmanned land and maritime platforms. Working in consultation with, and feedback from customers in the Defence, Civil Defence, Security, and Fire and Rescue sectors, we deliver UGV and USV capability solutions that put personnel out of harm’s way and exceed the high standards set for the planning and execution of mission-critical applications.",24.0002488,53.9994829,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9tEHwpr8eGEwYNBV0FAn4Cb2xM5ZhpRKIlfik,,company,usv platform,Mid-Tier,UAE,
12/17/25,Bifrost AI,https://www.bifrost.ai/,"San Francisco, CA","Synthetic data for AI, computer vision, robotics, and perception teams.",37.7879363,-122.4075201,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9YYFKSCde1K6TWqHCS9PaDBMEniotvhfs0U2b,,company,autonomy provider,Startup,USA,
12/17/25,Sailbotix,https://www.sailbotix.com,"Victoria, Canada",We make the world's most affordable offshore-capable autonomous boats (USVs). Collect offshore data. Reliably.,48.4283182,-123.364953,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9L1VY2mMPpR3vYyNDUJWigKnQ4TVzq8oICutl,,company,usv platform,Startup,Canada,
12/17/25,Subsee,https://www.subsee.pl,"Gdynia, Poland","We combine innovation with experience to deliver maximum safety and precise data for the maritime, offshore, and shipyard industries. We use state-of-the-art Unmanned Surface Vehicles (USVs) and Autonomous Underwater Vehicles (AUVs). These systems deliver highly accurate, real-time data on seabed topography, ferromagnetic object locations, and aquatic environmental conditions — always tailored to the needs of each project.",54.5233304,18.6040279,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9NRTDCinCHOZjMeUTQyhknwcFPf8EG4xrS7YW,,company,usv operator,Startup,Poland,
12/17/25,Clean Oil International,https://www.cleanoilint.ca,"Toronto, Canada","Clean Oil International develops an autonomous, modular vessel designed to remove oil spills from the surface of the water. The platform is engineered for multi-mission use, allowing the same vessel to be reconfigured for applications such as port monitoring, maritime security, environmental surveillance, and other operational needs. In addition to the vessel itself, the team has invented a proprietary nano-filter system capable of separating oil from water with high efficiency, enabling rapid cleanup and recovery of pollutants. The combination of modular hardware and advanced filtration technology positions their solution as a versatile and scalable approach to maritime environmental protection.",43.6534817,-79.3839347,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9iZ1S4DeSBIz1rRXYm2e3Wb5EZxqaGvVs86cw,,company,usv platform,Startup,Canada,
12/17/25,Zparq,https://www.zparq.se,"Stokholm, Sweden",Zparq vastly improves marine electric propulsion with a compact and scalable direct-drive system for propeller-driven watercraft which solves fundamental limitations of current market offerings. Technology is based on a novel motor design that specifically adapts to submersible applications. A patented passive cooling system allows the motor to be up to 10 times smaller in volume than motors with equal power.,59.3251172,18.0710935,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9KRRiWTHbL2R5xpcqBe1S6JjEYyVCdFfzlGmN,,company,component manufacturer,Startup,Sweden,
12/17/25,Fathomwerx Proving Ground,https://fpg.fathomwerx.com/,"Ventura, CA","Year-round unmanned systems testing (maritime and aerial) off the coast of Ventura, CA",34.2808,-119.2931,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9I1bmo3KZhEaBvXqrdcsnUQbVGi3ozJSpCR72,,partner,non-profit/association,,USA,
12/17/25,AFLEET,https://www.linkedin.com/company/afleetpol/,"Gdarisk, Poland",We are building a modular fleet of USVs to deliver data as a service. Our goal is a diversified fleet tailored to the market needs with dual-use potential. ,54.352,18.6466,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9i509EZeSBIz1rRXYm2e3Wb5EZxqaGvVs86cw,,company,usv platform,Startup,Poland,
12/17/25,NxInnovation,https://www.nxinnovation.com,"Auckland, New Zealand","Based in New Zealand, Nxinnovation designs and manufactures advanced Unmanned Surface Vehicles (USVs), data buoys, and environmental monitoring systems for scientific and industrial applications.",-36.852095,174.7631803,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9eHXZVX9alJBiI8fnuTxQWOU4w5AqkbZ1rzEm,,company,usv platform,Startup,New Zealand,TRUE
12/17/25,Blue Robotics,https://bluerobotics.com,"Torrance, CA","Blue Robotics produces a range of affordable components, USVs, and ROVs, that have been adopted by hundreds of thousands of users.",33.8371392,-118.3413606,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9PXgpTZfdJbi8IykUfHBTSX6KpFOGsMho720e,,company,usv platform,Mid-Tier,USA,TRUE
